498.454,0
498.454,3.228885875731233
497.695,2.9818385268806096
497.341,2.9950061769601444
497.424,1.9124332669907351
497.564,2.983793725974519
497.074,3.105849641957606
497.462,2.9883523891297283
497.622,2.8619785112120524
497.417,2.863021830147432
497.125,2.9287418801795004
497.247,2.991160477273469
497.223,2.626712964971251
497.19,3.4485425906727536
497.126,3.003774458842466
497.148,3.0230772403319213
497.169,2.960393723699871
497.211,2.9922214153652873
497.139,3.074804059101163
497.138,2.948903864002962
497.01,2.9898724051361816
497.069,3.2124143569144015
496.963,2.821770720591763
496.974,3.156427569397286
496.672,2.8234429338465503
495.907,3.09014352395778
495.759,2.8658353060033366
495.7,3.113628269567921
495.616,2.9508944404514894
495.68,2.9512778590461526
495.737,2.947977272217272
495.853,3.0326743973131296
496.149,3.0131143357616854
496.431,2.9966062471485237
496.686,3.032033970948093
497.119,3.06964802553033
497.535,2.867361853662518
497.819,3.051493568674303
497.902,3.0065077746474045
497.975,3.0137076832883527
497.943,3.0274352180313597
497.973,2.9366520053923235
497.989,2.9767729169586694
498.013,3.0472927332192867
498.008,3.022747590969507
498.006,2.9537327229831374
498.009,3.0125195435943186
497.999,3.0227470949398563
497.993,2.991227841877604
497.982,3.113439576944984
498.026,2.866919252365071
498.007,3.0580469255230227
497.978,3.019584574425656
497.963,2.9670210646953157
497.948,2.940161390201287
497.92,2.999340761039989
497.883,2.9981484287110916
497.773,3.0306246877611698
497.378,2.9728185278701007
497.169,2.9665503535770656
497.077,2.9731957557087285
496.956,3.021560854579028
496.812,2.031803632276676
496.521,2.716462773714394
496.281,3.2877878581437177
496.023,2.9118605733824117
495.716,3.1541759624863124
495.543,2.8782915068795885
495.576,3.2080378739755537
495.428,3.593162534309029
495.415,2.5511591483478635
495.469,3.105968609025424
495.497,3.018199628895625
495.505,2.9340362985444375
495.544,3.051254496115657
495.56,2.91898612525915
495.55,3.149421216537323
495.561,2.8576574326192286
495.539,3.0940117966839393
495.505,2.9205773403222355
495.539,3.06097909169272
495.488,3.0495550494749843
495.453,2.995831437386273
495.435,2.999346262052719
495.401,2.9252741748889126
495.413,2.984096010506733
495.4,2.9250459829628235
495.429,3.1482347431903417
495.409,2.753584754387732
495.38,3.1477347411677474
495.417,2.9138512318208014
495.549,2.926792442196806
496.088,3.0546441690526542
496.469,3.11564535850736
496.916,2.9716456718186643
497.067,2.8777710124306153
497.122,3.1765120811268943
497.059,2.792471843896341
497.103,3.0284058511499294
496.842,3.157237083479501
496.765,2.9495657305670635
496.663,2.9347240075009444
496.66,2.9265865783184744
496.71,2.99653333040338
496.919,2.810346242059325
496.606,2.9839641418281
496.406,2.9637560627818544
496.079,3.1924499998386433
495.912,3.084690097954098
495.923,2.883482269432144
495.615,3.2246979703417504
495.714,2.880099651214196
495.558,2.224653006690727
494.457,3.597030163902126
494.522,3.026040812674566
494.004,3.5449537371521562
494.443,3.1309458637829186
495.461,3.030052969593959
495.434,2.803151619470005
496.046,3.3003558897114234
495.97,2.6297482769413256
495.775,2.939001530913692
495.733,3.2020212370591503
495.67,2.8120373397588723
495.474,3.171376041890799
495.259,2.8422325729510747
495.204,3.1226426312328166
495.042,2.9187634364544
494.937,2.718697298271423
494.773,2.9487950083577927
495.02,2.9444242221586427
494.692,2.9873387820884734
494.602,2.736758301683353
494.477,3.19580005613742
494.214,2.38662313746237
491.459,3.536756989143288
492.545,4.842858762946969
493.428,2.499469143626863
493.551,2.899042083355428
493.817,2.9648596930161677
493.948,2.680169770671716
493.692,3.27395204621836
493.849,3.4036365847878436
494.183,2.9112748066161314
494.093,2.363639143288724
494.157,3.5465594594352603
494.299,4.067400767108049
494.383,2.4448251470183386
494.297,2.770145122443094
494.268,2.9994622852550883
494.321,3.0088432995702723
494.389,2.9184799122321894
494.473,2.9601184101558204
494.37,3.0882567897786557
494.477,3.107626907780743
494.411,2.816041370575586
494.376,3.0611819612468882
494.36,2.313683210835846
494.291,3.2532423828346713
494.186,2.523091357690515
494.118,2.866940703854443
493.985,3.0846312586457354
493.92,2.866315055538448
493.88,3.099541256566368
494.472,2.7923232264523277
494.63,3.4440508124908367
494.365,2.8735408472519453
494.557,3.0161526818695266
494.397,2.8541737856419953
494.339,3.0911835920603994
494.287,2.8488343230846995
494.129,3.3214961988959137
494.255,2.9061729131158587
494.425,2.662235902301202
494.358,3.8429480869006576
494.277,3.6831251678981314
494.348,2.2260849037019272
494.556,2.8968867775680986
494.328,2.6466492022486534
494.453,3.394034472345452
494.469,2.8820804983284773
494.355,3.167316845957495
494.364,3.0588373606613386
494.193,2.7250611003426704
494.059,3.2873972987484703
493.777,3.1843035342373747
491.599,3.4007130134977466
492.258,3.5963239567129275
492.486,2.7136661545688705
492.259,3.060678682988483
493.546,3.5684750246086234
494.175,2.9308029614438826
494.488,3.182837413453528
494.493,2.731717042672093
494.731,3.102159892609287
494.643,2.8814387029980155
494.57,3.1689646574096
494.338,2.900393249489923
494.351,2.974413891829617
494.384,2.9854374885297936
493.985,3.045375674727549
494.123,2.8527160745111932
493.91,3.141676940363362
493.779,2.6856796162940992
493.858,3.3118654863998964
493.738,2.9100738819189806
